timestamp,host,provider,channel,event_id,event_name,domain,user,workstation,source_ip,source_port,logon_type,process,status,sub_status,message,is_attack,attack_type,country,city,latitude,longitude
2026-04-27 19:30:16,WIN10-FIN-014,Microsoft-Windows-Security-Auditing,Security,4634,An account was logged off,EMPRESA,svc_monitor,SRV-MON-001,172.16.20.231,56039,7,C:\\Program Files\\Google\\Chrome\\Application\\chrome.exe,0x0,0x0,Logoff for EMPRESA\svc_monitor from workstation SRV-MON-001,0,none,Internal,LAN,,
2026-04-27 19:36:14,WIN-SRV-FILE01,Microsoft-Windows-Security-Auditing,Security,4624,An account was successfully logged on,EMPRESA,lcastro,PC-FIN-001,172.16.20.31,51693,2,C:\\Program Files\\Google\\Chrome\\Application\\chrome.exe,0x0,0x0,Successful logon for EMPRESA\lcastro from 172.16.20.31 using logon type 2,0,none,Internal,LAN,,
2026-04-27 19:38:57,WIN-SRV-APP01,Microsoft-Windows-Security-Auditing,Security,4634,An account was logged off,LOCAL,jperez,LAP-GER-003,192.168.1.215,58255,2,C:\\Windows\\System32\\winlogon.exe,0x0,0x0,Logoff for LOCAL\jperez from workstation LAP-GER-003,0,none,Internal,LAN,,
2026-04-27 19:39:03,WIN-SRV-DC01,Microsoft-Windows-Security-Auditing,Security,4634,An account was logged off,CORP,alopez,PC-OPS-014,172.16.20.101,53032,2,C:\\Windows\\System32\\svchost.exe,0x0,0x0,Logoff for CORP\alopez from workstation PC-OPS-014,0,none,Internal,LAN,,
2026-04-27 19:40:21,WIN-SRV-FILE01,Microsoft-Windows-Security-Auditing,Security,4688,A new process has been created,CORP,alopez,PC-RRHH-002,172.16.20.243,50227,10,C:\\Windows\\System32\\WindowsPowerShell\\v1.0\\powershell.exe,0x0,0x0,Process created by CORP\alopez: C:\\Windows\\System32\\WindowsPowerShell\\v1.0\\powershell.exe,0,none,Internal,LAN,,
2026-04-27 19:41:33,WIN11-SEC-022,Microsoft-Windows-Security-Auditing,Security,4634,An account was logged off,CORP,analista01,PC-FIN-001,10.10.215.76,52869,10,C:\\Windows\\System32\\svchost.exe,0x0,0x0,Logoff for CORP\analista01 from workstation PC-FIN-001,0,none,Internal,LAN,,
2026-04-27 19:42:33,WIN-SRV-FILE01,Microsoft-Windows-Security-Auditing,Security,4688,A new process has been created,EMPRESA,dtorres,PC-OPS-014,192.168.1.84,57767,3,C:\\Windows\\System32\\WindowsPowerShell\\v1.0\\powershell.exe,0x0,0x0,Process created by EMPRESA\dtorres: C:\\Windows\\System32\\WindowsPowerShell\\v1.0\\powershell.exe,0,none,Internal,LAN,,
2026-04-27 19:45:44,WIN-SRV-DC01,Microsoft-Windows-Security-Auditing,Security,4634,An account was logged off,EMPRESA,dtorres,PC-RRHH-002,172.16.20.213,52487,7,C:\\Windows\\System32\\lsass.exe,0x0,0x0,Logoff for EMPRESA\dtorres from workstation PC-RRHH-002,0,none,Internal,LAN,,
2026-04-27 19:47:32,WIN11-SEC-022,Microsoft-Windows-Security-Auditing,Security,4688,A new process has been created,LOCAL,svc_backup,PC-RRHH-002,172.16.20.94,50146,3,C:\\Windows\\System32\\winlogon.exe,0x0,0x0,Process created by LOCAL\svc_backup: C:\\Windows\\System32\\winlogon.exe,0,none,Internal,LAN,,
2026-04-27 19:47:35,WIN11-SEC-022,Microsoft-Windows-Security-Auditing,Security,4648,A logon was attempted using explicit credentials,EMPRESA,svc_monitor,SRV-MON-001,172.16.20.145,63679,7,C:\\Windows\\System32\\winlogon.exe,0x0,0x0,Explicit credentials used by EMPRESA\svc_monitor from SRV-MON-001,0,none,Internal,LAN,,
2026-04-27 19:48:18,WIN11-SEC-022,Microsoft-Windows-Security-Auditing,Security,4634,An account was logged off,EMPRESA,mgarcia,PC-RRHH-002,10.10.213.86,56585,3,C:\\Program Files\\Microsoft Defender\\MsMpEng.exe,0x0,0x0,Logoff for EMPRESA\mgarcia from workstation PC-RRHH-002,0,none,Internal,LAN,,
2026-04-27 19:48:28,WIN-SRV-DC01,Microsoft-Windows-Security-Auditing,Security,4688,A new process has been created,CORP,analista01,LAP-GER-003,10.10.36.62,57189,7,C:\\Windows\\System32\\winlogon.exe,0x0,0x0,Process created by CORP\analista01: C:\\Windows\\System32\\winlogon.exe,0,none,Internal,LAN,,
2026-04-27 19:48:50,WIN-SRV-DC01,Microsoft-Windows-Security-Auditing,Security,4688,A new process has been created,CORP,finanzas02,SRV-MON-001,192.168.1.21,50726,3,C:\\Program Files\\Microsoft Defender\\MsMpEng.exe,0x0,0x0,Process created by CORP\finanzas02: C:\\Program Files\\Microsoft Defender\\MsMpEng.exe,0,none,Internal,LAN,,
2026-04-27 19:51:18,WIN-SRV-APP01,Microsoft-Windows-Security-Auditing,Security,4634,An account was logged off,CORP,alopez,PC-FIN-001,172.16.20.194,49301,3,C:\\Windows\\System32\\lsass.exe,0x0,0x0,Logoff for CORP\alopez from workstation PC-FIN-001,0,none,Internal,LAN,,
2026-04-27 19:52:34,WIN-SRV-APP01,Microsoft-Windows-Security-Auditing,Security,4688,A new process has been created,EMPRESA,alopez,PC-FIN-001,172.16.20.54,62313,3,C:\\Windows\\System32\\cmd.exe,0x0,0x0,Process created by EMPRESA\alopez: C:\\Windows\\System32\\cmd.exe,0,none,Internal,LAN,,
2026-04-27 19:54:28,WIN-SRV-FILE01,Microsoft-Windows-Security-Auditing,Security,4624,An account was successfully logged on,CORP,analista01,SRV-MON-001,192.168.1.247,53968,3,C:\\Windows\\System32\\svchost.exe,0x0,0x0,Successful logon for CORP\analista01 from 192.168.1.247 using logon type 3,0,none,Internal,LAN,,
2026-04-27 19:57:21,WIN-SRV-DC01,Microsoft-Windows-Security-Auditing,Security,4688,A new process has been created,EMPRESA,svc_monitor,LAP-GER-003,10.10.57.198,61540,2,C:\\Program Files\\Google\\Chrome\\Application\\chrome.exe,0x0,0x0,Process created by EMPRESA\svc_monitor: C:\\Program Files\\Google\\Chrome\\Application\\chrome.exe,0,none,Internal,LAN,,
2026-04-27 19:57:32,WIN-SRV-DC01,Microsoft-Windows-Security-Auditing,Security,4624,An account was successfully logged on,LOCAL,svc_backup,PC-FIN-001,192.168.1.139,57624,3,C:\\Windows\\System32\\WindowsPowerShell\\v1.0\\powershell.exe,0x0,0x0,Successful logon for LOCAL\svc_backup from 192.168.1.139 using logon type 3,0,none,Internal,LAN,,
2026-04-27 19:59:50,WIN11-SEC-022,Microsoft-Windows-Security-Auditing,Security,4634,An account was logged off,EMPRESA,admin.ops,LAP-GER-003,10.10.187.93,60129,3,C:\\Windows\\System32\\cmd.exe,0x0,0x0,Logoff for EMPRESA\admin.ops from workstation LAP-GER-003,0,none,Internal,LAN,,
2026-04-27 20:00:06,WIN-SRV-DC01,Microsoft-Windows-Security-Auditing,Security,4624,An account was successfully logged on,LOCAL,dtorres,PC-RRHH-002,192.168.1.251,55269,10,C:\\Windows\\System32\\cmd.exe,0x0,0x0,Successful logon for LOCAL\dtorres from 192.168.1.251 using logon type 10,0,none,Internal,LAN,,
2026-04-27 20:02:23,WIN-SRV-APP01,Microsoft-Windows-Security-Auditing,Security,4624,An account was successfully logged on,EMPRESA,crojas,LAP-GER-003,10.10.101.233,55401,10,C:\\Windows\\System32\\cmd.exe,0x0,0x0,Successful logon for EMPRESA\crojas from 10.10.101.233 using logon type 10,0,none,Internal,LAN,,
2026-04-27 20:02:27,WIN-SRV-DC01,Microsoft-Windows-Security-Auditing,Security,4648,A logon was attempted using explicit credentials,LOCAL,jperez,PC-FIN-001,10.10.136.236,52241,2,C:\\Program Files\\Microsoft Defender\\MsMpEng.exe,0x0,0x0,Explicit credentials used by LOCAL\jperez from PC-FIN-001,0,none,Internal,LAN,,
2026-04-27 20:03:14,WIN-SRV-APP01,Microsoft-Windows-Security-Auditing,Security,4624,An account was successfully logged on,LOCAL,svc_monitor,PC-FIN-001,172.16.20.3,50147,7,C:\\Program Files\\Google\\Chrome\\Application\\chrome.exe,0x0,0x0,Successful logon for LOCAL\svc_monitor from 172.16.20.3 using logon type 7,0,none,Internal,LAN,,
2026-04-27 20:03:49,WIN-SRV-FILE01,Microsoft-Windows-Security-Auditing,Security,4624,An account was successfully logged on,LOCAL,svc_backup,LAP-GER-003,192.168.1.179,49942,3,C:\\Windows\\System32\\svchost.exe,0x0,0x0,Successful logon for LOCAL\svc_backup from 192.168.1.179 using logon type 3,0,none,Internal,LAN,,
2026-04-27 20:04:09,WIN11-SEC-022,Microsoft-Windows-Security-Auditing,Security,4624,An account was successfully logged on,CORP,jperez,PC-FIN-001,192.168.1.126,53168,3,C:\\Windows\\System32\\winlogon.exe,0x0,0x0,Successful logon for CORP\jperez from 192.168.1.126 using logon type 3,0,none,Internal,LAN,,
2026-04-27 20:04:51,WIN10-FIN-014,Microsoft-Windows-Security-Auditing,Security,4624,An account was successfully logged on,LOCAL,admin.ops,LAP-GER-003,192.168.1.26,51909,7,C:\\Windows\\System32\\svchost.exe,0x0,0x0,Successful logon for LOCAL\admin.ops from 192.168.1.26 using logon type 7,0,none,Internal,LAN,,
2026-04-27 20:05:43,WIN-SRV-FILE01,Microsoft-Windows-Security-Auditing,Security,4624,An account was successfully logged on,LOCAL,admin.ops,PC-FIN-001,172.16.20.188,53131,7,C:\\Windows\\System32\\cmd.exe,0x0,0x0,Successful logon for LOCAL\admin.ops from 172.16.20.188 using logon type 7,0,none,Internal,LAN,,
2026-04-27 20:07:52,WIN11-SEC-022,Microsoft-Windows-Security-Auditing,Security,4624,An account was successfully logged on,EMPRESA,finanzas02,SRV-MON-001,192.168.1.157,52683,10,C:\\Program Files\\Microsoft Defender\\MsMpEng.exe,0x0,0x0,Successful logon for EMPRESA\finanzas02 from 192.168.1.157 using logon type 10,0,none,Internal,LAN,,
2026-04-27 20:09:36,WIN11-SEC-022,Microsoft-Windows-Security-Auditing,Security,4624,An account was successfully logged on,EMPRESA,helpdesk01,SRV-MON-001,172.16.20.95,55564,2,C:\\Program Files\\Google\\Chrome\\Application\\chrome.exe,0x0,0x0,Successful logon for EMPRESA\helpdesk01 from 172.16.20.95 using logon type 2,0,none,Internal,LAN,,
2026-04-27 20:10:34,WIN-SRV-APP01,Microsoft-Windows-Security-Auditing,Security,4624,An account was successfully logged on,LOCAL,alopez,LAP-GER-003,10.10.126.73,50719,2,C:\\Windows\\System32\\winlogon.exe,0x0,0x0,Successful logon for LOCAL\alopez from 10.10.126.73 using logon type 2,0,none,Internal,LAN,,
2026-04-27 20:10:38,WIN-SRV-DC01,Microsoft-Windows-Security-Auditing,Security,4624,An account was successfully logged on,LOCAL,helpdesk01,SRV-MON-001,192.168.1.160,54873,10,C:\\Program Files\\Google\\Chrome\\Application\\chrome.exe,0x0,0x0,Successful logon for LOCAL\helpdesk01 from 192.168.1.160 using logon type 10,0,none,Internal,LAN,,
2026-04-27 20:10:50,WIN-SRV-DC01,Microsoft-Windows-Security-Auditing,Security,4624,An account was successfully logged on,CORP,lcastro,PC-OPS-014,192.168.1.64,62659,2,C:\\Program Files\\Microsoft Defender\\MsMpEng.exe,0x0,0x0,Successful logon for CORP\lcastro from 192.168.1.64 using logon type 2,0,none,Internal,LAN,,
2026-04-27 20:11:58,WIN11-SEC-022,Microsoft-Windows-Security-Auditing,Security,4624,An account was successfully logged on,CORP,crojas,PC-FIN-001,10.10.9.174,51228,3,C:\\Windows\\System32\\cmd.exe,0x0,0x0,Successful logon for CORP\crojas from 10.10.9.174 using logon type 3,0,none,Internal,LAN,,
2026-04-27 20:13:29,WIN11-SEC-022,Microsoft-Windows-Security-Auditing,Security,4688,A new process has been created,CORP,analista01,PC-FIN-001,172.16.20.231,57918,2,C:\\Windows\\System32\\winlogon.exe,0x0,0x0,Process created by CORP\analista01: C:\\Windows\\System32\\winlogon.exe,0,none,Internal,LAN,,
2026-04-27 20:13:46,WIN-SRV-FILE01,Microsoft-Windows-Security-Auditing,Security,4624,An account was successfully logged on,LOCAL,helpdesk01,PC-FIN-001,192.168.1.100,58728,10,C:\\Program Files\\Microsoft Defender\\MsMpEng.exe,0x0,0x0,Successful logon for LOCAL\helpdesk01 from 192.168.1.100 using logon type 10,0,none,Internal,LAN,,
2026-04-27 20:15:12,WIN11-SEC-022,Microsoft-Windows-Security-Auditing,Security,4624,An account was successfully logged on,EMPRESA,lcastro,PC-RRHH-002,172.16.20.136,55725,2,C:\\Windows\\System32\\svchost.exe,0x0,0x0,Successful logon for EMPRESA\lcastro from 172.16.20.136 using logon type 2,0,none,Internal,LAN,,
2026-04-27 20:15:52,WIN-SRV-FILE01,Microsoft-Windows-Security-Auditing,Security,4624,An account was successfully logged on,EMPRESA,crojas,SRV-MON-001,10.10.18.145,50671,7,C:\\Windows\\System32\\cmd.exe,0x0,0x0,Successful logon for EMPRESA\crojas from 10.10.18.145 using logon type 7,0,none,Internal,LAN,,
2026-04-27 20:16:42,WIN-SRV-APP01,Microsoft-Windows-Security-Auditing,Security,4634,An account was logged off,LOCAL,mgarcia,PC-RRHH-002,10.10.200.234,55060,10,C:\\Windows\\System32\\winlogon.exe,0x0,0x0,Logoff for LOCAL\mgarcia from workstation PC-RRHH-002,0,none,Internal,LAN,,
2026-04-27 20:17:17,WIN11-SEC-022,Microsoft-Windows-Security-Auditing,Security,4624,An account was successfully logged on,EMPRESA,admin.ops,PC-RRHH-002,192.168.1.158,59040,3,C:\\Windows\\System32\\lsass.exe,0x0,0x0,Successful logon for EMPRESA\admin.ops from 192.168.1.158 using logon type 3,0,none,Internal,LAN,,
2026-04-27 20:17:19,WIN-SRV-DC01,Microsoft-Windows-Security-Auditing,Security,4634,An account was logged off,CORP,svc_backup,LAP-GER-003,172.16.20.180,57079,10,C:\\Program Files\\Microsoft Defender\\MsMpEng.exe,0x0,0x0,Logoff for CORP\svc_backup from workstation LAP-GER-003,0,none,Internal,LAN,,
2026-04-27 20:19:02,WIN-SRV-DC01,Microsoft-Windows-Security-Auditing,Security,4624,An account was successfully logged on,EMPRESA,jperez,LAP-GER-003,172.16.20.241,53767,10,C:\\Program Files\\Microsoft Defender\\MsMpEng.exe,0x0,0x0,Successful logon for EMPRESA\jperez from 172.16.20.241 using logon type 10,0,none,Internal,LAN,,
2026-04-27 20:23:29,WIN10-FIN-014,Microsoft-Windows-Security-Auditing,Security,4634,An account was logged off,LOCAL,alopez,PC-FIN-001,172.16.20.213,59317,7,C:\\Windows\\System32\\lsass.exe,0x0,0x0,Logoff for LOCAL\alopez from workstation PC-FIN-001,0,none,Internal,LAN,,
2026-04-27 20:25:28,WIN-SRV-APP01,Microsoft-Windows-Security-Auditing,Security,4688,A new process has been created,CORP,dtorres,SRV-MON-001,192.168.1.16,62356,7,C:\\Program Files\\Microsoft Defender\\MsMpEng.exe,0x0,0x0,Process created by CORP\dtorres: C:\\Program Files\\Microsoft Defender\\MsMpEng.exe,0,none,Internal,LAN,,
2026-04-27 20:26:21,WIN11-SEC-022,Microsoft-Windows-Security-Auditing,Security,4624,An account was successfully logged on,CORP,alopez,PC-OPS-014,172.16.20.98,62031,2,C:\\Windows\\System32\\cmd.exe,0x0,0x0,Successful logon for CORP\alopez from 172.16.20.98 using logon type 2,0,none,Internal,LAN,,
2026-04-27 20:28:14,WIN-SRV-DC01,Microsoft-Windows-Security-Auditing,Security,4688,A new process has been created,CORP,svc_monitor,SRV-MON-001,10.10.229.21,62129,7,C:\\Windows\\System32\\winlogon.exe,0x0,0x0,Process created by CORP\svc_monitor: C:\\Windows\\System32\\winlogon.exe,0,none,Internal,LAN,,
2026-04-27 20:28:18,WIN-SRV-APP01,Microsoft-Windows-Security-Auditing,Security,4672,Special privileges assigned to new logon,EMPRESA,svc_monitor,PC-FIN-001,172.16.20.94,58243,10,C:\\Windows\\System32\\lsass.exe,0x0,0x0,Special privileges assigned to EMPRESA\svc_monitor,0,none,Internal,LAN,,
2026-04-27 20:29:27,WIN-SRV-FILE01,Microsoft-Windows-Security-Auditing,Security,4624,An account was successfully logged on,EMPRESA,helpdesk01,SRV-MON-001,172.16.20.200,52438,7,C:\\Program Files\\Microsoft Defender\\MsMpEng.exe,0x0,0x0,Successful logon for EMPRESA\helpdesk01 from 172.16.20.200 using logon type 7,0,none,Internal,LAN,,
2026-04-27 20:29:58,WIN-SRV-DC01,Microsoft-Windows-Security-Auditing,Security,4634,An account was logged off,CORP,lcastro,PC-RRHH-002,10.10.130.208,49814,10,C:\\Program Files\\Microsoft Defender\\MsMpEng.exe,0x0,0x0,Logoff for CORP\lcastro from workstation PC-RRHH-002,0,none,Internal,LAN,,
2026-04-27 20:30:57,WIN-SRV-FILE01,Microsoft-Windows-Security-Auditing,Security,4688,A new process has been created,LOCAL,alopez,PC-FIN-001,10.10.205.95,58118,3,C:\\Windows\\System32\\winlogon.exe,0x0,0x0,Process created by LOCAL\alopez: C:\\Windows\\System32\\winlogon.exe,0,none,Internal,LAN,,
2026-04-27 20:31:24,WIN11-SEC-022,Microsoft-Windows-Security-Auditing,Security,4688,A new process has been created,LOCAL,svc_monitor,SRV-MON-001,10.10.214.126,59312,2,C:\\Windows\\System32\\WindowsPowerShell\\v1.0\\powershell.exe,0x0,0x0,Process created by LOCAL\svc_monitor: C:\\Windows\\System32\\WindowsPowerShell\\v1.0\\powershell.exe,0,none,Internal,LAN,,
2026-04-27 20:32:21,WIN-SRV-DC01,Microsoft-Windows-Security-Auditing,Security,4624,An account was successfully logged on,CORP,svc_backup,SRV-MON-001,192.168.1.133,59306,10,C:\\Windows\\System32\\cmd.exe,0x0,0x0,Successful logon for CORP\svc_backup from 192.168.1.133 using logon type 10,0,none,Internal,LAN,,
2026-04-27 20:32:54,WIN10-FIN-014,Microsoft-Windows-Security-Auditing,Security,4624,An account was successfully logged on,EMPRESA,alopez,PC-FIN-001,10.10.156.250,61305,2,C:\\Program Files\\Google\\Chrome\\Application\\chrome.exe,0x0,0x0,Successful logon for EMPRESA\alopez from 10.10.156.250 using logon type 2,0,none,Internal,LAN,,
2026-04-27 20:33:00,WIN10-FIN-014,Microsoft-Windows-Security-Auditing,Security,4624,An account was successfully logged on,CORP,svc_backup,PC-RRHH-002,172.16.20.41,63706,3,C:\\Windows\\System32\\svchost.exe,0x0,0x0,Successful logon for CORP\svc_backup from 172.16.20.41 using logon type 3,0,none,Internal,LAN,,
2026-04-27 20:34:49,WIN-SRV-FILE01,Microsoft-Windows-Security-Auditing,Security,4624,An account was successfully logged on,EMPRESA,alopez,LAP-GER-003,10.10.106.115,55700,3,C:\\Windows\\System32\\lsass.exe,0x0,0x0,Successful logon for EMPRESA\alopez from 10.10.106.115 using logon type 3,0,none,Internal,LAN,,
2026-04-27 20:34:56,WIN10-FIN-014,Microsoft-Windows-Security-Auditing,Security,4634,An account was logged off,LOCAL,mgarcia,LAP-GER-003,192.168.1.178,56984,10,C:\\Windows\\System32\\WindowsPowerShell\\v1.0\\powershell.exe,0x0,0x0,Logoff for LOCAL\mgarcia from workstation LAP-GER-003,0,none,Internal,LAN,,
2026-04-27 20:37:58,WIN-SRV-FILE01,Microsoft-Windows-Security-Auditing,Security,4672,Special privileges assigned to new logon,CORP,crojas,PC-FIN-001,10.10.56.121,57615,3,C:\\Windows\\System32\\WindowsPowerShell\\v1.0\\powershell.exe,0x0,0x0,Special privileges assigned to CORP\crojas,0,none,Internal,LAN,,
2026-04-27 20:41:30,WIN-SRV-FILE01,Microsoft-Windows-Security-Auditing,Security,4624,An account was successfully logged on,EMPRESA,lcastro,PC-OPS-014,192.168.1.116,61155,3,C:\\Windows\\System32\\svchost.exe,0x0,0x0,Successful logon for EMPRESA\lcastro from 192.168.1.116 using logon type 3,0,none,Internal,LAN,,
2026-04-27 20:43:00,WIN10-FIN-014,Microsoft-Windows-Security-Auditing,Security,4688,A new process has been created,CORP,finanzas02,LAP-GER-003,192.168.1.123,60901,10,C:\\Windows\\System32\\cmd.exe,0x0,0x0,Process created by CORP\finanzas02: C:\\Windows\\System32\\cmd.exe,0,none,Internal,LAN,,
2026-04-27 20:45:28,WIN-SRV-APP01,Microsoft-Windows-Security-Auditing,Security,4634,An account was logged off,EMPRESA,svc_monitor,PC-RRHH-002,192.168.1.183,56069,7,C:\\Windows\\System32\\winlogon.exe,0x0,0x0,Logoff for EMPRESA\svc_monitor from workstation PC-RRHH-002,0,none,Internal,LAN,,
2026-04-27 20:45:49,WIN11-SEC-022,Microsoft-Windows-Security-Auditing,Security,4634,An account was logged off,EMPRESA,analista01,PC-FIN-001,10.10.140.3,63672,10,C:\\Windows\\System32\\cmd.exe,0x0,0x0,Logoff for EMPRESA\analista01 from workstation PC-FIN-001,0,none,Internal,LAN,,
2026-04-27 20:47:55,WIN-SRV-DC01,Microsoft-Windows-Security-Auditing,Security,4624,An account was successfully logged on,CORP,analista01,PC-OPS-014,172.16.20.185,55797,2,C:\\Windows\\System32\\lsass.exe,0x0,0x0,Successful logon for CORP\analista01 from 172.16.20.185 using logon type 2,0,none,Internal,LAN,,
2026-04-27 20:49:43,WIN11-SEC-022,Microsoft-Windows-Security-Auditing,Security,4624,An account was successfully logged on,CORP,crojas,LAP-GER-003,192.168.1.228,61266,10,C:\\Program Files\\Google\\Chrome\\Application\\chrome.exe,0x0,0x0,Successful logon for CORP\crojas from 192.168.1.228 using logon type 10,0,none,Internal,LAN,,
2026-04-27 20:50:29,WIN-SRV-FILE01,Microsoft-Windows-Security-Auditing,Security,4634,An account was logged off,CORP,crojas,PC-FIN-001,192.168.1.21,65198,10,C:\\Windows\\System32\\lsass.exe,0x0,0x0,Logoff for CORP\crojas from workstation PC-FIN-001,0,none,Internal,LAN,,
2026-04-27 20:50:48,WIN-SRV-APP01,Microsoft-Windows-Security-Auditing,Security,4624,An account was successfully logged on,LOCAL,helpdesk01,SRV-MON-001,172.16.20.133,57660,10,C:\\Program Files\\Microsoft Defender\\MsMpEng.exe,0x0,0x0,Successful logon for LOCAL\helpdesk01 from 172.16.20.133 using logon type 10,0,none,Internal,LAN,,
2026-04-27 20:51:31,WIN-SRV-DC01,Microsoft-Windows-Security-Auditing,Security,4624,An account was successfully logged on,LOCAL,crojas,PC-RRHH-002,10.10.225.147,49461,7,C:\\Windows\\System32\\svchost.exe,0x0,0x0,Successful logon for LOCAL\crojas from 10.10.225.147 using logon type 7,0,none,Internal,LAN,,
